"C_Code","YYear","Drug_num","Alcohol_num"
"AFG","1990","93","72"
"AFG","1991","102","75"
"AFG","1992","118","80"
"AFG","1993","132","85"
"AFG","1994","142","88"
"AFG","1995","151","91"
"AFG","1996","159","93"
"AFG","1997","168","96"
"AFG","1998","173","97"
"AFG","1999","178","98"
"AFG","2000","186","99"
"AFG","2001","197","101"
"AFG","2002","202","101"
"AFG","2003","216","104"
"AFG","2004","229","107"
"AFG","2005","239","109"
"AFG","2006","245","110"
"AFG","2007","252","111"
"AFG","2008","261","114"
"AFG","2009","270","115"
"AFG","2010","281","118"
"AFG","2011","292","120"
"AFG","2012","305","124"
"AFG","2013","316","126"
"AFG","2014","326","128"
"AFG","2015","339","131"
"AFG","2016","354","135"
"AFG","2017","372","139"
"AFG","2018","390","143"
"AFG","2019","406","147"
"ALB","1990","5","10"
"ALB","1991","7","11"
"ALB","1992","7","11"
"ALB","1993","10","11"
"ALB","1994","15","12"
"ALB","1995","17","13"
"ALB","1996","17","13"
"ALB","1997","17","14"
"ALB","1998","21","15"
"ALB","1999","18","15"
"ALB","2000","21","14"
"ALB","2001","26","15"
"ALB","2002","30","15"
"ALB","2003","31","16"
"ALB","2004","30","16"
"ALB","2005","23","16"
"ALB","2006","21","16"
"ALB","2007","23","16"
"ALB","2008","23","17"
"ALB","2009","19","16"
"ALB","2010","21","17"
"ALB","2011","22","17"
"ALB","2012","23","17"
"ALB","2013","24","17"
"ALB","2014","25","18"
"ALB","2015","26","18"
"ALB","2016","27","18"
"ALB","2017","28","18"
"ALB","2018","28","18"
"ALB","2019","29","18"
"DZA","1990","171","75"
"DZA","1991","179","76"
"DZA","1992","192","78"
"DZA","1993","205","80"
"DZA","1994","223","82"
"DZA","1995","239","84"
"DZA","1996","256","85"
"DZA","1997","274","86"
"DZA","1998","290","87"
"DZA","1999","310","89"
"DZA","2000","327","89"
"DZA","2001","341","89"
"DZA","2002","354","90"
"DZA","2003","355","89"
"DZA","2004","364","90"
"DZA","2005","373","90"
"DZA","2006","380","91"
"DZA","2007","386","92"
"DZA","2008","392","92"
"DZA","2009","399","93"
"DZA","2010","406","94"
"DZA","2011","418","96"
"DZA","2012","429","98"
"DZA","2013","441","99"
"DZA","2014","454","101"
"DZA","2015","465","103"
"DZA","2016","470","104"
"DZA","2017","484","106"
"DZA","2018","509","109"
"DZA","2019","526","111"
"ASM","1990","0","0"
"ASM","1991","0","0"
"ASM","1992","0","1"
"ASM","1993","0","1"
"ASM","1994","0","1"
"ASM","1995","0","1"
"ASM","1996","0","1"
"ASM","1997","0","1"
"ASM","1998","0","1"
"ASM","1999","0","1"
"ASM","2000","0","1"
"ASM","2001","0","1"
"ASM","2002","0","1"
"ASM","2003","0","0"
"ASM","2004","0","0"
"ASM","2005","0","0"
"ASM","2006","0","0"
"ASM","2007","0","0"
"ASM","2008","0","0"
"ASM","2009","0","0"
"ASM","2010","0","0"
"ASM","2011","0","0"
"ASM","2012","0","0"
"ASM","2013","0","0"
"ASM","2014","0","1"
"ASM","2015","0","1"
"ASM","2016","0","1"
"ASM","2017","0","1"
"ASM","2018","0","1"
"ASM","2019","0","1"
"AND","1990","0","1"
"AND","1991","0","1"
"AND","1992","0","1"
"AND","1993","0","1"
"AND","1994","0","1"
"AND","1995","0","1"
"AND","1996","0","1"
"AND","1997","0","1"
"AND","1998","0","1"
"AND","1999","0","1"
"AND","2000","0","1"
"AND","2001","0","1"
"AND","2002","0","1"
"AND","2003","0","1"
"AND","2004","0","1"
"AND","2005","0","1"
"AND","2006","0","1"
"AND","2007","0","1"
"AND","2008","0","1"
"AND","2009","0","1"
"AND","2010","0","1"
"AND","2011","0","1"
"AND","2012","0","1"
"AND","2013","0","1"
"AND","2014","0","1"
"AND","2015","0","1"
"AND","2016","0","1"
"AND","2017","0","1"
"AND","2018","0","1"
"AND","2019","0","1"
"AGO","1990","19","98"
"AGO","1991","20","101"
"AGO","1992","21","103"
"AGO","1993","23","108"
"AGO","1994","24","111"
"AGO","1995","24","113"
"AGO","1996","24","111"
"AGO","1997","24","113"
"AGO","1998","27","119"
"AGO","1999","28","123"
"AGO","2000","29","125"
"AGO","2001","30","126"
"AGO","2002","30","126"
"AGO","2003","32","130"
"AGO","2004","34","136"
"AGO","2005","34","137"
"AGO","2006","36","141"
"AGO","2007","38","143"
"AGO","2008","40","147"
"AGO","2009","43","153"
"AGO","2010","45","158"
"AGO","2011","49","164"
"AGO","2012","52","170"
"AGO","2013","55","175"
"AGO","2014","58","177"
"AGO","2015","61","182"
"AGO","2016","65","188"
"AGO","2017","70","196"
"AGO","2018","75","204"
"AGO","2019","80","211"
"ATG","1990","0","3"
"ATG","1991","0","3"
"ATG","1992","0","3"
"ATG","1993","0","3"
"ATG","1994","0","3"
"ATG","1995","0","3"
"ATG","1996","0","3"
"ATG","1997","0","4"
"ATG","1998","0","4"
"ATG","1999","1","4"
"ATG","2000","1","4"
"ATG","2001","1","4"
"ATG","2002","1","4"
"ATG","2003","1","4"
"ATG","2004","1","4"
"ATG","2005","0","4"
"ATG","2006","0","4"
"ATG","2007","0","5"
"ATG","2008","0","5"
"ATG","2009","0","5"
"ATG","2010","0","5"
"ATG","2011","0","6"
"ATG","2012","0","6"
"ATG","2013","0","6"
"ATG","2014","0","6"
"ATG","2015","0","6"
"ATG","2016","0","6"
"ATG","2017","0","7"
"ATG","2018","0","7"
"ATG","2019","0","7"
"ARG","1990","22","949"
"ARG","1991","24","992"
"ARG","1992","25","1028"
"ARG","1993","27","1062"
"ARG","1994","28","1101"
"ARG","1995","30","1131"
"ARG","1996","31","1145"
"ARG","1997","35","1164"
"ARG","1998","41","1121"
"ARG","1999","43","1071"
"ARG","2000","42","999"
"ARG","2001","45","943"
"ARG","2002","46","896"
"ARG","2003","44","888"
"ARG","2004","44","865"
"ARG","2005","46","860"
"ARG","2006","49","857"
"ARG","2007","52","864"
"ARG","2008","54","843"
"ARG","2009","57","812"
"ARG","2010","60","775"
"ARG","2011","65","751"
"ARG","2012","68","732"
"ARG","2013","72","718"
"ARG","2014","74","723"
"ARG","2015","78","728"
"ARG","2016","83","742"
"ARG","2017","81","771"
"ARG","2018","83","795"
"ARG","2019","86","821"
"ARM","1990","5","88"
"ARM","1991","5","100"
"ARM","1992","6","114"
"ARM","1993","6","131"
"ARM","1994","6","134"
"ARM","1995","6","136"
"ARM","1996","6","130"
"ARM","1997","6","123"
"ARM","1998","6","114"
"ARM","1999","6","107"
"ARM","2000","6","99"
"ARM","2001","6","94"
"ARM","2002","6","89"
"ARM","2003","6","76"
"ARM","2004","7","76"
"ARM","2005","7","72"
"ARM","2006","8","67"
"ARM","2007","8","67"
"ARM","2008","9","65"
"ARM","2009","10","63"
"ARM","2010","10","62"
"ARM","2011","10","61"
"ARM","2012","9","62"
"ARM","2013","9","63"
"ARM","2014","9","64"
"ARM","2015","9","65"
"ARM","2016","9","66"
"ARM","2017","9","67"
"ARM","2018","10","68"
"ARM","2019","10","69"
"AUS","1990","458","270"
"AUS","1991","485","272"
"AUS","1992","535","277"
"AUS","1993","582","287"
"AUS","1994","660","297"
"AUS","1995","741","314"
"AUS","1996","790","324"
"AUS","1997","868","347"
"AUS","1998","937","372"
"AUS","1999","955","400"
"AUS","2000","896","412"
"AUS","2001","782","418"
"AUS","2002","752","431"
"AUS","2003","767","442"
"AUS","2004","783","443"
"AUS","2005","805","454"
"AUS","2006","787","467"
"AUS","2007","757","483"
"AUS","2008","720","496"
"AUS","2009","693","503"
"AUS","2010","700","510"
"AUS","2011","738","511"
"AUS","2012","766","514"
"AUS","2013","813","522"
"AUS","2014","887","536"
"AUS","2015","954","553"
"AUS","2016","1002","568"
"AUS","2017","1039","575"
"AUS","2018","1086","583"
"AUS","2019","1128","590"
"AUT","1990","71","208"
"AUT","1991","85","219"
"AUT","1992","104","227"
"AUT","1993","124","230"
"AUT","1994","141","238"
"AUT","1995","149","255"
"AUT","1996","152","268"
"AUT","1997","147","278"
"AUT","1998","146","288"
"AUT","1999","154","297"
"AUT","2000","166","307"
"AUT","2001","165","321"
"AUT","2002","167","332"
"AUT","2003","184","354"
"AUT","2004","192","369"
"AUT","2005","197","377"
"AUT","2006","201","393"
"AUT","2007","205","411"
"AUT","2008","210","434"
"AUT","2009","213","448"
"AUT","2010","211","456"
"AUT","2011","207","468"
"AUT","2012","193","482"
"AUT","2013","179","494"
"AUT","2014","164","506"
"AUT","2015","155","519"
"AUT","2016","144","525"
"AUT","2017","136","524"
"AUT","2018","139","517"
"AUT","2019","140","517"
"AZE","1990","14","147"
"AZE","1991","16","171"
"AZE","1992","21","212"
"AZE","1993","23","246"
"AZE","1994","25","293"
"AZE","1995","24","298"
"AZE","1996","21","291"
"AZE","1997","20","284"
"AZE","1998","20","274"
"AZE","1999","20","258"
"AZE","2000","21","242"
"AZE","2001","25","227"
"AZE","2002","26","217"
"AZE","2003","28","213"
"AZE","2004","28","204"
"AZE","2005","29","202"
"AZE","2006","29","192"
"AZE","2007","29","178"
"AZE","2008","31","187"
"AZE","2009","32","192"
"AZE","2010","33","197"
"AZE","2011","34","202"
"AZE","2012","34","205"
"AZE","2013","34","206"
"AZE","2014","35","207"
"AZE","2015","34","208"
"AZE","2016","35","209"
"AZE","2017","36","213"
"AZE","2018","37","220"
"AZE","2019","39","225"
"BHS","1990","0","7"
"BHS","1991","1","7"
"BHS","1992","1","8"
"BHS","1993","1","8"
"BHS","1994","1","9"
"BHS","1995","1","10"
"BHS","1996","1","10"
"BHS","1997","1","10"
"BHS","1998","2","11"
"BHS","1999","2","11"
"BHS","2000","2","12"
"BHS","2001","2","12"
"BHS","2002","2","12"
"BHS","2003","2","12"
"BHS","2004","2","12"
"BHS","2005","2","12"
"BHS","2006","2","13"
"BHS","2007","2","13"
"BHS","2008","2","14"
"BHS","2009","1","14"
"BHS","2010","1","15"
"BHS","2011","1","15"
"BHS","2012","1","15"
"BHS","2013","1","15"
"BHS","2014","1","16"
"BHS","2015","1","16"
"BHS","2016","1","17"
"BHS","2017","2","17"
"BHS","2018","2","18"
"BHS","2019","2","18"
"BHR","1990","1","2"
"BHR","1991","1","2"
"BHR","1992","1","3"
"BHR","1993","1","3"
"BHR","1994","1","3"
"BHR","1995","1","3"
"BHR","1996","1","3"
"BHR","1997","1","3"
"BHR","1998","1","3"
"BHR","1999","1","3"
"BHR","2000","2","3"
"BHR","2001","2","3"
"BHR","2002","2","3"
"BHR","2003","2","3"
"BHR","2004","2","3"
"BHR","2005","2","4"
"BHR","2006","2","4"
"BHR","2007","2","4"
"BHR","2008","2","4"
"BHR","2009","2","4"
"BHR","2010","2","5"
"BHR","2011","3","5"
"BHR","2012","3","5"
"BHR","2013","3","5"
"BHR","2014","3","5"
"BHR","2015","3","5"
"BHR","2016","3","5"
"BHR","2017","3","6"
"BHR","2018","3","6"
"BHR","2019","3","6"
"BGD","1990","199","242"
"BGD","1991","186","231"
"BGD","1992","191","235"
"BGD","1993","193","236"
"BGD","1994","195","237"
"BGD","1995","203","244"
"BGD","1996","204","243"
"BGD","1997","203","241"
"BGD","1998","202","239"
"BGD","1999","201","238"
"BGD","2000","209","245"
"BGD","2001","206","244"
"BGD","2002","204","245"
"BGD","2003","203","248"
"BGD","2004","204","253"
"BGD","2005","212","262"
"BGD","2006","221","271"
"BGD","2007","225","277"
"BGD","2008","224","277"
"BGD","2009","227","279"
"BGD","2010","229","280"
"BGD","2011","220","276"
"BGD","2012","217","277"
"BGD","2013","224","280"
"BGD","2014","243","285"
"BGD","2015","233","286"
"BGD","2016","249","295"
"BGD","2017","271","305"
"BGD","2018","286","314"
"BGD","2019","299","322"
"BRB","1990","0","4"
"BRB","1991","0","4"
"BRB","1992","0","4"
"BRB","1993","0","4"
"BRB","1994","0","4"
"BRB","1995","0","5"
"BRB","1996","1","5"
"BRB","1997","1","5"
"BRB","1998","1","5"
"BRB","1999","1","5"
"BRB","2000","1","6"
"BRB","2001","1","5"
"BRB","2002","1","6"
"BRB","2003","1","6"
"BRB","2004","1","6"
"BRB","2005","1","6"
"BRB","2006","1","6"
"BRB","2007","1","6"
"BRB","2008","1","6"
"BRB","2009","1","6"
"BRB","2010","1","6"
"BRB","2011","1","6"
"BRB","2012","1","7"
"BRB","2013","1","7"
"BRB","2014","1","7"
"BRB","2015","1","7"
"BRB","2016","1","7"
"BRB","2017","1","7"
"BRB","2018","1","7"
"BRB","2019","1","8"
"BLR","1990","131","1398"
"BLR","1991","144","1546"
"BLR","1992","157","1738"
"BLR","1993","175","1976"
"BLR","1994","181","2128"
"BLR","1995","191","2282"
"BLR","1996","193","2378"
"BLR","1997","198","2506"
"BLR","1998","212","2647"
"BLR","1999","233","2725"
"BLR","2000","236","2705"
"BLR","2001","275","2790"
"BLR","2002","382","2816"
"BLR","2003","410","2763"
"BLR","2004","384","2669"
"BLR","2005","383","2630"
"BLR","2006","361","2551"
"BLR","2007","354","2478"
"BLR","2008","318","2426"
"BLR","2009","325","2555"
"BLR","2010","383","2917"
"BLR","2011","364","2996"
"BLR","2012","348","2899"
"BLR","2013","346","3077"
"BLR","2014","330","3143"
"BLR","2015","297","3057"
"BLR","2016","275","3037"
"BLR","2017","255","3016"
"BLR","2018","244","2989"
"BLR","2019","235","2973"
"BEL","1990","71","242"
"BEL","1991","81","250"
"BEL","1992","90","261"
"BEL","1993","107","269"
"BEL","1994","120","277"
"BEL","1995","129","276"
"BEL","1996","138","285"
"BEL","1997","141","294"
"BEL","1998","139","318"
"BEL","1999","150","328"
"BEL","2000","161","348"
"BEL","2001","163","362"
"BEL","2002","162","367"
"BEL","2003","162","375"
"BEL","2004","161","384"
"BEL","2005","167","394"
"BEL","2006","169","411"
"BEL","2007","182","427"
"BEL","2008","195","456"
"BEL","2009","200","466"
"BEL","2010","201","476"
"BEL","2011","197","490"
"BEL","2012","197","508"
"BEL","2013","198","520"
"BEL","2014","200","522"
"BEL","2015","203","530"
"BEL","2016","205","529"
"BEL","2017","211","529"
"BEL","2018","217","525"
"BEL","2019","224","525"
"BLZ","1990","0","2"
"BLZ","1991","0","2"
"BLZ","1992","0","2"
"BLZ","1993","0","2"
"BLZ","1994","0","3"
"BLZ","1995","0","3"
"BLZ","1996","0","3"
"BLZ","1997","0","4"
"BLZ","1998","0","4"
"BLZ","1999","1","5"
"BLZ","2000","1","5"
"BLZ","2001","1","5"
"BLZ","2002","1","5"
"BLZ","2003","1","5"
"BLZ","2004","1","5"
"BLZ","2005","1","5"
"BLZ","2006","1","6"
"BLZ","2007","1","6"
"BLZ","2008","1","6"
"BLZ","2009","1","7"
"BLZ","2010","1","7"
"BLZ","2011","1","7"
"BLZ","2012","1","8"
"BLZ","2013","1","8"
"BLZ","2014","1","9"
"BLZ","2015","1","9"
"BLZ","2016","1","10"
"BLZ","2017","1","10"
"BLZ","2018","1","11"
"BLZ","2019","1","11"
"BEN","1990","5","32"
"BEN","1991","5","32"
"BEN","1992","5","33"
"BEN","1993","6","34"
"BEN","1994","6","35"
"BEN","1995","6","36"
"BEN","1996","6","37"
"BEN","1997","7","38"
"BEN","1998","7","39"
"BEN","1999","7","40"
"BEN","2000","7","41"
"BEN","2001","7","41"
"BEN","2002","7","42"
"BEN","2003","8","43"
"BEN","2004","8","44"
"BEN","2005","8","44"
"BEN","2006","8","45"
"BEN","2007","8","46"
"BEN","2008","9","48"
"BEN","2009","9","50"
"BEN","2010","10","52"
"BEN","2011","10","54"
"BEN","2012","11","56"
"BEN","2013","11","58"
"BEN","2014","12","59"
"BEN","2015","12","61"
"BEN","2016","13","62"
"BEN","2017","14","65"
"BEN","2018","14","66"
"BEN","2019","15","68"
"BMU","1990","0","1"
"BMU","1991","0","1"
"BMU","1992","1","1"
"BMU","1993","1","1"
"BMU","1994","1","1"
"BMU","1995","1","1"
"BMU","1996","1","1"
"BMU","1997","1","1"
"BMU","1998","2","1"
"BMU","1999","2","1"
"BMU","2000","2","1"
"BMU","2001","2","1"
"BMU","2002","2","1"
"BMU","2003","1","1"
"BMU","2004","1","1"
"BMU","2005","1","1"
"BMU","2006","1","1"
"BMU","2007","1","1"
"BMU","2008","1","1"
"BMU","2009","1","1"
"BMU","2010","1","1"
"BMU","2011","1","1"
"BMU","2012","1","1"
"BMU","2013","1","1"
"BMU","2014","1","1"
"BMU","2015","1","1"
"BMU","2016","1","1"
"BMU","2017","1","1"
"BMU","2018","1","1"
"BMU","2019","1","1"
"BTN","1990","1","4"
"BTN","1991","1","4"
"BTN","1992","1","4"
"BTN","1993","1","4"
"BTN","1994","1","4"
"BTN","1995","1","4"
"BTN","1996","1","4"
"BTN","1997","1","4"
"BTN","1998","1","5"
"BTN","1999","1","5"
"BTN","2000","1","5"
"BTN","2001","1","5"
"BTN","2002","1","5"
"BTN","2003","1","5"
"BTN","2004","1","5"
"BTN","2005","1","5"
"BTN","2006","1","5"
"BTN","2007","1","5"
"BTN","2008","1","6"
"BTN","2009","1","6"
"BTN","2010","1","6"
"BTN","2011","2","6"
"BTN","2012","2","6"
"BTN","2013","2","6"
"BTN","2014","2","6"
"BTN","2015","2","6"
"BTN","2016","2","7"
"BTN","2017","2","7"
"BTN","2018","2","7"
"BTN","2019","2","7"
"BOL","1990","19","231"
"BOL","1991","20","237"
"BOL","1992","21","243"
"BOL","1993","23","249"
"BOL","1994","24","253"
"BOL","1995","25","260"
"BOL","1996","26","264"
"BOL","1997","28","274"
"BOL","1998","30","280"
"BOL","1999","31","285"
"BOL","2000","32","287"
"BOL","2001","33","285"
"BOL","2002","34","284"
"BOL","2003","35","284"
"BOL","2004","36","283"
"BOL","2005","37","284"
"BOL","2006","38","287"
"BOL","2007","39","292"
"BOL","2008","40","297"
"BOL","2009","41","302"
"BOL","2010","42","307"
"BOL","2011","43","312"
"BOL","2012","44","318"
"BOL","2013","45","324"
"BOL","2014","45","329"
"BOL","2015","47","337"
"BOL","2016","51","346"
"BOL","2017","53","353"
"BOL","2018","54","361"
"BOL","2019","56","368"
"BIH","1990","4","295"
"BIH","1991","5","331"
"BIH","1992","5","328"
"BIH","1993","4","330"
"BIH","1994","4","328"
"BIH","1995","4","321"
"BIH","1996","4","311"
"BIH","1997","4","301"
"BIH","1998","4","280"
"BIH","1999","4","264"
"BIH","2000","5","242"
"BIH","2001","5","206"
"BIH","2002","6","175"
"BIH","2003","6","150"
"BIH","2004","7","130"
"BIH","2005","8","124"
"BIH","2006","8","113"
"BIH","2007","9","113"
"BIH","2008","9","103"
"BIH","2009","9","99"
"BIH","2010","9","95"
"BIH","2011","8","93"
"BIH","2012","9","92"
"BIH","2013","11","93"
"BIH","2014","12","93"
"BIH","2015","12","93"
"BIH","2016","11","91"
"BIH","2017","11","90"
"BIH","2018","11","90"
"BIH","2019","11","90"
"BWA","1990","3","13"
"BWA","1991","3","13"
"BWA","1992","4","14"
"BWA","1993","4","16"
"BWA","1994","5","17"
"BWA","1995","5","19"
"BWA","1996","6","20"
"BWA","1997","6","21"
"BWA","1998","6","22"
"BWA","1999","6","23"
"BWA","2000","6","23"
"BWA","2001","6","24"
"BWA","2002","6","24"
"BWA","2003","6","24"
"BWA","2004","6","23"
"BWA","2005","6","23"
"BWA","2006","6","22"
"BWA","2007","6","22"
"BWA","2008","6","22"
"BWA","2009","6","23"
"BWA","2010","6","23"
"BWA","2011","6","24"
"BWA","2012","6","24"
"BWA","2013","6","25"
"BWA","2014","6","25"
"BWA","2015","7","26"
"BWA","2016","7","26"
"BWA","2017","7","27"
"BWA","2018","7","28"
"BWA","2019","7","29"
"BRA","1990","187","4593"
"BRA","1991","194","4749"
"BRA","1992","197","4920"
"BRA","1993","209","5131"
"BRA","1994","225","5329"
"BRA","1995","246","5518"
"BRA","1996","263","5741"
"BRA","1997","271","5969"
"BRA","1998","280","6182"
"BRA","1999","279","6447"
"BRA","2000","282","6709"
"BRA","2001","289","6971"
"BRA","2002","296","7227"
"BRA","2003","309","7492"
"BRA","2004","329","7843"
"BRA","2005","353","8139"
"BRA","2006","391","8422"
"BRA","2007","433","8677"
"BRA","2008","487","8886"
"BRA","2009","553","8972"
"BRA","2010","643","9093"
"BRA","2011","738","9176"
"BRA","2012","827","9126"
"BRA","2013","920","9102"
"BRA","2014","998","9010"
"BRA","2015","1042","8958"
"BRA","2016","1097","9002"
"BRA","2017","1118","9092"
"BRA","2018","1112","9422"
"BRA","2019","1127","9705"
"BRN","1990","4","1"
"BRN","1991","4","1"
"BRN","1992","4","1"
"BRN","1993","4","1"
"BRN","1994","4","1"
"BRN","1995","4","1"
"BRN","1996","5","1"
"BRN","1997","5","1"
"BRN","1998","4","1"
"BRN","1999","4","1"
"BRN","2000","3","1"
"BRN","2001","2","1"
"BRN","2002","2","1"
"BRN","2003","2","1"
"BRN","2004","2","1"
"BRN","2005","2","1"
"BRN","2006","2","1"
"BRN","2007","2","1"
"BRN","2008","2","1"
"BRN","2009","2","1"
"BRN","2010","2","1"
"BRN","2011","2","1"
"BRN","2012","2","1"
"BRN","2013","2","1"
"BRN","2014","2","1"
"BRN","2015","2","1"
"BRN","2016","2","1"
"BRN","2017","2","1"
"BRN","2018","2","1"
"BRN","2019","2","2"
"BGR","1990","30","289"
"BGR","1991","31","277"
"BGR","1992","33","287"
"BGR","1993","36","300"
"BGR","1994","39","305"
"BGR","1995","43","302"
"BGR","1996","45","283"
"BGR","1997","51","260"
"BGR","1998","55","244"
"BGR","1999","57","221"
"BGR","2000","60","201"
"BGR","2001","57","187"
"BGR","2002","55","172"
"BGR","2003","55","164"
"BGR","2004","59","157"
"BGR","2005","66","148"
"BGR","2006","68","133"
"BGR","2007","71","121"
"BGR","2008","72","113"
"BGR","2009","67","107"
"BGR","2010","65","100"
"BGR","2011","61","94"
"BGR","2012","56","92"
"BGR","2013","56","93"
"BGR","2014","57","95"
"BGR","2015","58","95"
"BGR","2016","61","98"
"BGR","2017","64","99"
"BGR","2018","67","100"
"BGR","2019","69","101"
"BFA","1990","15","70"
"BFA","1991","15","71"
"BFA","1992","16","72"
"BFA","1993","16","74"
"BFA","1994","17","75"
"BFA","1995","17","77"
"BFA","1996","18","78"
"BFA","1997","19","80"
"BFA","1998","20","83"
"BFA","1999","20","83"
"BFA","2000","21","85"
"BFA","2001","22","85"
"BFA","2002","22","85"
"BFA","2003","23","87"
"BFA","2004","24","90"
"BFA","2005","25","93"
"BFA","2006","26","95"
"BFA","2007","27","97"
"BFA","2008","29","98"
"BFA","2009","30","101"
"BFA","2010","32","106"
"BFA","2011","34","110"
"BFA","2012","37","116"
"BFA","2013","40","123"
"BFA","2014","43","129"
"BFA","2015","46","134"
"BFA","2016","49","140"
"BFA","2017","53","147"
"BFA","2018","56","153"
"BFA","2019","58","156"
"BDI","1990","7","50"
"BDI","1991","7","50"
"BDI","1992","7","51"
"BDI","1993","8","52"
"BDI","1994","8","53"
"BDI","1995","8","54"
"BDI","1996","8","54"
"BDI","1997","8","54"
"BDI","1998","8","54"
"BDI","1999","8","54"
"BDI","2000","8","54"
"BDI","2001","7","53"
"BDI","2002","8","53"
"BDI","2003","8","54"
"BDI","2004","8","56"
"BDI","2005","8","57"
"BDI","2006","9","58"
"BDI","2007","9","60"
"BDI","2008","9","61"
"BDI","2009","10","63"
"BDI","2010","10","65"
"BDI","2011","11","67"
"BDI","2012","12","70"
"BDI","2013","12","72"
"BDI","2014","13","74"
"BDI","2015","13","75"
"BDI","2016","14","77"
"BDI","2017","14","80"
"BDI","2018","15","83"
"BDI","2019","16","86"
"KHM","1990","19","107"
"KHM","1991","19","109"
"KHM","1992","20","111"
"KHM","1993","20","114"
"KHM","1994","21","117"
"KHM","1995","22","121"
"KHM","1996","22","122"
"KHM","1997","23","124"
"KHM","1998","24","126"
"KHM","1999","24","126"
"KHM","2000","25","121"
"KHM","2001","25","115"
"KHM","2002","25","110"
"KHM","2003","25","108"
"KHM","2004","26","107"
"KHM","2005","26","106"
"KHM","2006","26","105"
"KHM","2007","27","106"
"KHM","2008","28","107"
"KHM","2009","28","108"
"KHM","2010","29","110"
"KHM","2011","29","112"
"KHM","2012","30","114"
"KHM","2013","31","116"
"KHM","2014","32","119"
"KHM","2015","33","121"
"KHM","2016","34","124"
"KHM","2017","35","127"
"KHM","2018","36","130"
"KHM","2019","37","133"
"CMR","1990","17","74"
"CMR","1991","18","77"
"CMR","1992","20","80"
"CMR","1993","21","84"
"CMR","1994","23","86"
"CMR","1995","24","89"
"CMR","1996","26","93"
"CMR","1997","27","96"
"CMR","1998","29","100"
"CMR","1999","30","103"
"CMR","2000","31","106"
"CMR","2001","33","109"
"CMR","2002","34","113"
"CMR","2003","36","116"
"CMR","2004","38","120"
"CMR","2005","40","124"
"CMR","2006","42","128"
"CMR","2007","44","132"
"CMR","2008","46","136"
"CMR","2009","49","140"
"CMR","2010","52","145"
"CMR","2011","55","151"
"CMR","2012","58","156"
"CMR","2013","61","162"
"CMR","2014","64","166"
"CMR","2015","66","169"
"CMR","2016","69","172"
"CMR","2017","72","176"
"CMR","2018","76","182"
"CMR","2019","79","187"
"CAN","1990","441","692"
"CAN","1991","495","718"
"CAN","1992","548","743"
"CAN","1993","611","761"
"CAN","1994","650","780"
"CAN","1995","671","788"
"CAN","1996","701","803"
"CAN","1997","741","816"
"CAN","1998","810","841"
"CAN","1999","860","860"
"CAN","2000","902","896"
"CAN","2001","942","925"
"CAN","2002","990","952"
"CAN","2003","1026","958"
"CAN","2004","1069","972"
"CAN","2005","1135","982"
"CAN","2006","1186","1005"
"CAN","2007","1254","1034"
"CAN","2008","1312","1065"
"CAN","2009","1372","1092"
"CAN","2010","1428","1128"
"CAN","2011","1501","1168"
"CAN","2012","1602","1202"
"CAN","2013","1709","1247"
"CAN","2014","1856","1291"
"CAN","2015","2022","1321"
"CAN","2016","2167","1326"
"CAN","2017","2311","1335"
"CAN","2018","2413","1349"
"CAN","2019","2526","1361"
"CPV","1990","0","2"
"CPV","1991","0","2"
"CPV","1992","0","2"
"CPV","1993","0","2"
"CPV","1994","0","2"
"CPV","1995","0","2"
"CPV","1996","0","2"
"CPV","1997","0","2"
"CPV","1998","0","2"
"CPV","1999","0","2"
"CPV","2000","0","2"
"CPV","2001","1","2"
"CPV","2002","1","2"
"CPV","2003","1","2"
"CPV","2004","1","3"
"CPV","2005","1","3"
"CPV","2006","1","3"
"CPV","2007","1","3"
"CPV","2008","1","3"
"CPV","2009","1","3"
"CPV","2010","1","3"
"CPV","2011","1","3"
"CPV","2012","1","3"
"CPV","2013","1","3"
"CPV","2014","1","4"
"CPV","2015","1","4"
"CPV","2016","1","4"
"CPV","2017","1","4"
"CPV","2018","1","5"
"CPV","2019","1","5"
"CAF","1990","5","37"
"CAF","1991","6","38"
"CAF","1992","6","38"
"CAF","1993","6","39"
"CAF","1994","6","40"
"CAF","1995","7","41"
"CAF","1996","7","42"
"CAF","1997","7","43"
"CAF","1998","8","43"
"CAF","1999","8","44"
"CAF","2000","8","44"
"CAF","2001","8","45"
"CAF","2002","8","46"
"CAF","2003","9","46"
"CAF","2004","9","47"
"CAF","2005","9","48"
"CAF","2006","9","49"
"CAF","2007","10","50"
"CAF","2008","10","50"
"CAF","2009","10","51"
"CAF","2010","11","53"
"CAF","2011","11","55"
"CAF","2012","12","56"
"CAF","2013","12","57"
"CAF","2014","12","57"
"CAF","2015","12","58"
"CAF","2016","13","59"
"CAF","2017","13","60"
"CAF","2018","13","61"
"CAF","2019","14","63"
"TCD","1990","5","40"
"TCD","1991","5","40"
"TCD","1992","5","41"
"TCD","1993","5","43"
"TCD","1994","5","44"
"TCD","1995","6","45"
"TCD","1996","6","48"
"TCD","1997","6","50"
"TCD","1998","6","52"
"TCD","1999","7","53"
"TCD","2000","7","54"
"TCD","2001","7","56"
"TCD","2002","7","57"
"TCD","2003","7","59"
"TCD","2004","7","60"
"TCD","2005","7","61"
