iso_code,year,consumption_per_smoker_per_day,"death_rate_per_100,000_people",deaths,share_of_adults_who_smoke
POL,1993,26,203.69,91568,34.900002
POL,1994,26.200001,199.65,90840,34.5
POL,1995,26.299999,199.41,91903,33.900002
POL,1996,26.299999,191.72,89482,33
POL,1997,25.9,188.78,89246,32.200001
POL,1998,25.299999,182.39,87415,31.6
POL,1999,24.5,180.84,88049,31.1
POL,2000,23.6,169.12,83739,30.799999
POL,2001,22.799999,162.86,82061,30.6
POL,2002,22.1,157.09,80553,30.6
POL,2003,21.299999,152.97,79836,30.700001
POL,2004,20.6,151,80219,30.799999
POL,2005,20,147.5,79731,30.700001
POL,2006,19.6,144.99,79842,30.200001
POL,2007,19.299999,142.58,79985,29.6
POL,2008,18.9,138.24,79013,28.9
POL,2009,18.5,133.8,77994,28.4
POL,2010,18.200001,127.6,75842,27.9
POL,2011,17.799999,123.9,75163,27.5
POL,2012,17.4,122.53,75881,27.200001
PRT,1980,23.5,,,21.299999
PRT,1981,23.700001,,,21.1
PRT,1982,23.9,,,20.9
PRT,1983,24.200001,,,20.799999
PRT,1984,24.6,,,20.700001
PRT,1985,24.799999,,,20.700001
PRT,1986,24.9,,,20.9
PRT,1987,24.700001,,,21.1
PRT,1988,24.1,,,21.700001
PRT,1989,23.4,,,22.200001
PRT,1990,22.799999,100.25,14040,22.5
PRT,1991,22.4,100.42,14294,22.6
PRT,1992,22.5,98.75,14276,22.299999
PRT,1993,22.799999,98.79,14524,21.9
